																														Public/Private	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public
2801	14.139	996.78809	TAG 18:2-20:5-24:5	[M+NH4]+		0.222	TRUE	14.07	996.80145	C65H102O6	TAG	QCZKKZBYBZKDFX-FOSOLLHZNA-N	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.9	12	70.6	100	39.97	160824_Liver_EPA_Pos_07	996.78809:1192 997.79144:993 998.7948:380	95.08795:31 111.11524:10 169.09596:20 171.12381:20 201.16101:31 311.22498:10 315.26276:10 337.26819:31 575.48688:31 597.47998:51 617.46747:10 619.44989:41 621.47772:51 643.44751:41 643.48328:51 647.4693:10 649.52081:133 650.51361:31 651.52521:41 677.53992:61 699.51892:51 897.69373:21 899.71552:826 900.69757:61 979.76819:41 996.79553:82	0.10044156	0.17331295	0.085908403	0.622148928	0	0.800422809	0.506281992	1.084826031	0.883561155	0.571641818	0.769629652	0.76392034	0.511615808	0.057971014	0.039732414	0.006481013	0.063465334	0
2803	14.074	996.80554	TAG 18:2-20:5-24:5	[M+NH4]+		0.167	TRUE	14.07	996.80145	C65H102O6	TAG	QCZKKZBYBZKDFX-FOSOLLHZNA-N	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	12	70.6	100	115.34	160824_Liver_EPA_Pos_07	996.80591:1152 997.80926:1045 998.81262:380	95.08795:31 111.11524:10 169.09596:20 171.12381:20 201.16101:31 311.22498:10 315.26276:10 337.26819:31 575.48688:31 597.47998:51 617.46747:10 619.44989:41 621.47772:51 643.44751:41 643.48328:51 647.4693:10 649.52081:133 650.51361:31 651.52521:41 677.53992:61 699.51892:51 897.69373:21 899.71552:826 900.69757:61 979.76819:41 996.79553:82	0.064691174	0.078270365	0.056333379	0.214260473	0.791519435	1.187559124	1.262268676	1.487057802	2.032273775	0.335154381	0.743803154	0.460519354	0.68066033	0.00989749	0.021082506	0.011665823	0.009579673	0
2798	14.064	994.78729	TAG 18:1-22:6-22:6	[M+NH4]+	ion correlated with 2728; adduct linked to 2668_[M+H]+; adduct linked to 2853_[M+H]+	0.278	TRUE	14.03	994.78583	C65H100O6	TAG	PTACBPKQWASVGS-KTSKQPPBNA-N	CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	58.3	73.1	100	333.05	160824_Liver_DHA_Pos_14	994.78729:11244 995.79064:19576 996.794:8627	79.04881:41 79.05257:82 81.06734:122 83.08688:61 87.29407:10 91.05504:112 93.06664:71 95.08784:102 97.10017:41 105.07073:71 107.08475:112 109.10168:71 117.07344:61 118.07243:10 119.08335:61 121.0995:92 129.06552:41 131.08334:92 133.10217:71 135.11838:82 137.12991:41 143.07816:31 145.10028:61 147.11436:41 149.09579:51 149.13026:41 155.07924:31 157.09929:61 159.11816:92 161.13203:71 167.07996:31 169.09755:92 171.11804:133 173.13196:71 175.14645:71 177.13129:31 181.09653:61 183.11662:112 185.12871:71 185.19398:10 187.11127:71 187.15372:51 189.12959:51 189.16452:31 195.11751:41 197.13686:51 199.14668:102 201.12669:41 201.16071:112 203.17281:31 207.1133:31 209.13446:71 211.14903:122 213.16504:102 215.13887:31 215.17612:82 223.14413:92 225.16565:71 227.14313:31 227.17502:112 229.15488:31 235.14378:31 237.16451:51 239.17642:51 240.14619:10 247.23802:51 251.18028:31 265.2536:173 267.21036:61 269.22757:71 283.23981:41 291.21167:41 293.22311:286 307.30176:10 309.21906:41 311.23444:309 339.26828:52 339.29428:395 367.25793:51 383.26495:41 385.26733:82 393.30383:61 461.35489:31 473.36298:31 575.47565:31 647.48602:51 649.52319:4838 650.50519:238 651.53119:102 695.5119:468 900.69159:51 959.72284:41 977.74902:175 994.79449:1202	0.102995159	0.047521293	0.095766745	0.205531342	0	6.023067938	5.465440097	7.099990627	7.840670152	0.220826018	0.451963722	0.459616375	0.404042021	0.032520325	0.026758565	0.022035443	0.06945263	0.003816518
2797	13.941	994.78113	TAG 18:2-22:5-22:6	[M+NH4]+	ion correlated with 2813; adduct linked to 2813_[M+ACN+H]+	0.222	TRUE	13.99	994.78583	C65H100O6	TAG	GCDGRCYQBMTTFW-LRHPYBGANA-N	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.9	53.9	69.4	100	45.61	160824_Liver_EPA_Pos_10	994.78815:1102 995.7915:1847 996.79486:837	91.06834:10 95.08355:31 99.08143:10 111.0748:10 121.1071:20 125.09403:10 131.07996:31 133.10364:10 157.09561:10 167.08163:10 173.13182:20 175.16125:10 181.09451:20 187.15167:20 195.11148:10 199.15254:41 201.17461:20 209.13231:10 215.17601:20 225.16768:10 239.17415:10 259.16281:10 285.26166:10 311.22446:20 311.23193:31 311.25433:20 321.25009:10 337.27798:41 387.29443:20 537.43036:10 547.48895:20 618.21716:10 621.48041:20 645.49182:10 647.50793:82 649.52716:228 675.54266:51 680.95874:10 697.47089:20 697.49323:71 869.66016:10 912.711:20 975.70831:10 977.72784:41 991.77167:10 994.75092:51 994.80432:112 994.83099:61	0.076607969	0.085724685	0.026054188	0.126175612	0	1.031226545	1.356194294	2.371715119	2.063859216	0.610012297	0.920714668	0.792815672	0.705632816	0.016260163	0.024325968	0.005832911	0.014968239	0
2795	13.855	992.7644	TAG 18:2-22:6-22:6	[M+NH4]+	ion correlated with 2805; adduct linked to 2805_[M+H]+; adduct linked to 2851_[M+H]+; adduct linked to 2837_[M+Na]+	0.333	TRUE	13.9	992.77014	C65H98O6	TAG	NVRVRYSEUZDNFH-KXCMKCIENA-N	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	57.4	72.3	100	499	160824_Liver_DHA_Pos_11	992.76404:16984 993.76739:27127 994.77075:10022	71.08382:20 79.0474:20 79.05242:163 81.04686:21 81.06846:206 83.08415:51 85.12721:10 91.05354:173 93.06785:153 95.08494:235 105.07058:133 107.08459:102 109.10152:143 109.11478:20 117.06718:112 119.08473:122 121.10089:102 123.11362:61 128.06232:31 129.07016:71 131.07996:61 131.08318:122 133.10364:143 135.08051:41 135.11821:92 137.12976:61 141.07172:61 143.08136:61 145.10352:133 147.08682:51 147.11932:82 149.13182:61 152.06133:31 153.07036:31 155.08786:82 157.09558:31 159.08241:31 159.11444:163 161.13365:122 163.14217:82 167.09073:51 169.09738:102 171.11787:163 173.13365:133 175.14629:112 177.12924:31 181.10396:102 183.11455:112 185.09592:41 185.13046:133 187.14584:92 189.13138:41 191.15079:41 193.20055:10 195.1134:71 197.13272:92 199.15051:92 201.16055:153 201.16855:163 203.1465:41 207.1111:31 209.13226:122 211.14888:122 213.16899:122 215.18423:143 217.15282:31 221.13367:51 223.14607:102 225.16125:82 227.18124:153 229.15044:41 235.15228:41 237.16:61 239.17407:51 241.15941:71 245.22319:82 249.15833:31 251.17789:51 255.16933:61 257.17911:31 263.23746:163 265.1937:51 267.2056:51 269.18576:31 269.22974:71 283.24203:71 291.19946:31 293.23022:296 299.27448:10 309.22141:71 311.23676:384 313.2587:51 319.26035:61 332.24408:10 337.27267:463 365.29205:10 367.27402:61 385.26721:122 391.2666:31 391.28333:82 443.37189:10 533.42102:10 548.46625:41 573.46021:41 618.43079:31 645.4986:61 647.50397:7067 648.50238:237 649.51959:112 670.48389:41 695.49701:575 898.69421:475 899.73926:31 957.74402:41 975.70764:103 975.74292:291 976.75244:31 992.77985:1608	0.248550301	0.112746597	0.10210425	0.240447864	0	9.655100128	7.800980778	14.5548545	12.92925095	0.364911079	0.413869637	0.274505654	0.427733867	0.06504065	0.009730387	0.025924051	0.035923774	0.008723469
2785	13.703	990.75562	TAG 18:3-22:6-22:6	[M+NH4]+	ion correlated with 2799; adduct linked to 2799_[M+H]+	0.167	TRUE	13.73	990.75452	C65H96O6	TAG	VZXNRXJKABIFLM-ARVMQFDSNA-N	CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	31.6	63.6	100	31.34	160824_Liver_DHA_Pos_15	990.74902:889 991.75237:539 992.75573:566	79.05499:10 85.06219:10 91.06304:10 109.09868:10 119.0864:10 121.11034:10 140.07323:10 155.08806:10 161.13567:31 167.08002:10 171.1181:10 173.13388:31 185.13072:20 187.14804:20 197.12906:10 201.17285:20 209.12849:10 213.16725:20 227.18372:31 261.22507:31 267.20837:10 291.20477:10 311.24228:20 327.15179:10 335.2475:20 601.52185:10 618.44965:31 632.93317:10 643.90576:21 645.48206:289 647.50171:10 692.95203:10 695.49103:41 943.7771:10 946.68341:300 973.71442:41 990.72046:82 990.76489:82	0	0	0.005633338	0.012696917	0.67844523	0.379177566	0.328739664	0.70406346	0.738933082	0.043851975	0.099432019	0.042440019	0.075557779	0.006362672	0	0.004536709	0.008382214	0
2854	13.756	1040.76562	TAG 22:6-22:6-22:6	[M+NH4]+	ion correlated with 2786; ion correlated with 2857; adduct linked to 2857_[M+ACN+H]+	0.222	TRUE	13.77	1040.77014	C69H98O6	TAG	SOFMPBOQLPVEQZ-LBUXZKOBSA-N	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	40.4	62.2	100	45.88	160824_Liver_DHA_Pos_14	1040.76929:1156 1041.77264:2303 1042.776:988	83.0816:10 91.05222:71 93.06789:20 115.0533:10 145.11212:10 161.12663:20 169.10121:41 171.11433:41 173.1301:20 185.13255:31 199.14673:41 201.16075:41 225.16362:31 291.21429:10 293.22333:41 367.26913:20 385.27051:82 693.34918:21 693.54608:10 695.49445:480 696.48828:31 925.7373:31 971.71185:92 972.69727:31 1023.72864:20 1040.75439:185	0.001702399	0.00279537	0.004929171	0	0	0.478661935	0.395747575	0.729952789	0.996603786	0.004698426	0.008393612	0.01083575	0.008964482	0	0	0	0.005388566	0.003271301
843	8.081	491.40195	TAG 8:0-8:0-8:0(13C3)	[M+H]+	adduct linked to 948_[M+2ACN+H]+; found in higher mz's MsMs_2686; adduct linked to 411_[M+H]+	1	TRUE	8.08	491.40311		TAG			Class resolved; inconsistency with MSP file	TRUE	TRUE	TRUE	IS (Yes)	TRUE	null	null	89.5	100	74.9	74.9	100	9313.4	160824_Liver_AA_Pos_17	491.40271:137370 492.40606:83304 493.40942:14249	82.07379:31 104.98959:21 108.0929:21 110.10297:563 127.7225:42 128.11505:2380 145.13928:51 146.12852:31 186.16103:10 202.15051:143 328.2475:45 329.26053:6398	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128
978	13.272	547.44476	VAE 16:0	[M+Na]+	adduct linked to 917_[M+H]+; similar chromatogram in higher mz_1018	0.944	TRUE	13.04	547.44855	C36H60O2	VAE	VYGQUTWHTHXGQB-UHFFFAOYSA-N	CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	98.3	65.1	96.1	100	2685.7	160824_Liver_EPA_Pos_09	547.44794:33466 548.45129:7056 549.45465:6111	78.0431:10 79.05219:61 81.07077:112 91.05467:41 91.0614:10 93.06628:143 95.08611:194 103.05399:10 107.07856:20 107.08732:92 109.10281:61 119.07686:31 119.08302:133 121.10072:102 121.11469:10 129.07321:10 131.48718:10 133.10185:82 135.10986:31 137.13126:31 145.10168:92 147.11407:82 157.10609:102 158.10507:31 159.11612:122 161.12819:51 171.11595:82 173.12801:82 173.13544:102 173.64819:10 175.14249:112 177.16298:82 184.12202:31 187.1458:82 189.16238:112 199.14452:122 201.15454:31 213.14841:31 213.15665:153 214.17339:51 227.18343:61 239.34874:10 264.97791:10 269.20676:44 269.22528:972 279.21759:20	172.0142959	136.2549176	141.3816608	186.9206349	487.3846154	138.1240833	178.1720774	161.8488342	152.9172014	174.8005305	140.4669068	173.2727126	147.9134714	148.1212783	144.0034108	125.1489611	165.8979224	2.490865766
971	13.004	545.43567	VAE 16:1	[M+Na]+		0.611	TRUE	12.19	545.43292	C36H58O2	VAE	JUONHTPVXHYHOH-KOOMGUPZSA-N	CCCCCC\C=C/CCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	80.7	48.3	93	100	49.28	160824_Liver_EPA_Pos_07	545.42932:787 546.43267:711 547.43603:226	91.05612:7 95.08208:14 105.06904:7 107.09618:3 117.07932:3 121.09617:10 130.07549:3 133.10684:7 143.08807:3 145.10519:7 159.11623:7 171.11789:7 173.13367:7 175.15005:10 177.15932:7 185.13051:7 187.14009:7 189.1683:10 199.15257:17 213.15468:7 213.16086:17 226.98152:7 269.22998:54 485.35196:7 545.41498:14	2.464617584	1.96036873	2.427048959	3.582089552	137.8461538	2.540332907	2.853772805	3.111452729	2.083030537	3.265153288	2.708102586	2.38168433	2.728625386	3.02780661	2.30569175	4.428688813	4.767502764	0.088959492
1016	13.4	561.46466	VAE 17:0	[M+Na]+		0.167	TRUE	13.33	561.46417	C37H62O2	VAE	YCYPLHHZESSMQT-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.9	29.6	73.6	100	28.78	160824_Liver_AA_Pos_20	561.46466:655 562.46801:191 563.47137:96	81.07243:5 93.07075:10 95.092:10 128.95181:10 185.1308:5 213.16936:10 258.94971:5 269.22559:25 561.38916:31	1.612580415	2.178703636	1.748444685	2.482823975	88.61538462	1.534629263	1.700270077	2.31206764	1.553614225	1.65753959	1.438356901	0.880187687	1.172027012	1.104834745	1.309742059	1.495011152	1.579235291	0.120730739
1042	13.552	575.48102	VAE 18:0	[M+Na]+	similar chromatogram in higher mz_1124	0.889	TRUE	13.37	575.47986	C38H64O2	VAE	YNGACJMSLZMZOX-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.1	44.2	94.7	100	224.22	160824_Liver_AA_Pos_20	575.48102:4369 576.48437:4375 577.48773:710	79.05602:10 81.07084:51 93.0677:41 95.08205:61 107.08739:31 119.08924:41 121.09768:31 133.11006:10 157.10262:31 159.11441:41 173.12436:20 173.13364:51 175.14441:41 177.16116:31 185.13623:51 187.14586:31 189.16245:71 189.18379:10 199.14656:31 201.16859:31 213.16289:112 226.98361:20 227.18559:31 265.07904:10 269.22531:297 575.41235:112	13.14653324	11.09791682	13.77982148	16.5610045	157.5384615	10.54871377	12.27580885	14.98744555	11.92918438	13.78953116	11.02510888	9.956476013	12.19640609	8.831685332	8.008526967	13.29733537	14.89472153	0.168387609
1038	13.303	573.46094	VAE 18:1	[M+Na]+		0.556	TRUE	13.24	573.46417	C38H62O2	VAE	FXKDHZXYYBPLHI-HZSWULCZSA-N	CCCCCCCC\C=C/CCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.9	49.7	93.2	100	188.01	160824_Liver_AA_Pos_20	573.45654:1890 574.45989:3199 575.46325:0	79.05521:10 91.9446:10 93.07227:31 95.08666:41 109.09898:31 143.07852:10 157.10326:20 171.11113:20 171.12221:10 173.13431:31 175.14694:20 186.99409:20 187.15041:31 189.15732:20 199.14529:41 213.16156:41 215.29062:10 269.22153:82 573.54016:20	7.296640457	5.797488568	8.240194753	7.164179104	305.2307692	7.300663485	5.890977236	12.77786318	7.941244685	11.37311803	11.67546642	9.573335491	8.603410782	9.604370391	8.717970582	11.54313887	10.81999651	0.349483717
412	8.449	540.45972	Cer-NS d18:1/12:0	[M+CH3COO]-	adduct linked to 344_[M-H]-; found in higher mz's MsMs_344; found in higher mz's MsMs_1072; adduct linked to 480_[M-H]-	0.944	TRUE	8.53	540.46338	C30H59NO3	Cer_NS	HXFPPRPLRSPNIB-WJTDDFOZNA-N	CCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCC	Chain resolved	TRUE	TRUE	TRUE	IS (Yes)	TRUE	null	null	100	99.8	89	93.3	100	3291.04	160824_Liver_AA_Neg_16	540.46332:24177 541.46667:16691 542.47003:3522	176.98383:10 181.16037:760 197.19276:143 198.18669:581 199.16719:319 223.49026:20 224.20381:2617 235.19696:51 237.22021:721 238.1774:42 239.2347:62 240.19374:365 250.2511:61 255.23088:31 263.2319:516 266.24167:143 268.26462:173 298.27618:51 393.39969:10 414.41068:10 432.37546:31 432.41653:367 444.41998:31 448.41183:388 450.42194:566 462.43433:41 480.43848:2821 481.43796:33	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
454	9.785	596.52069	Cer-NS d18:1/16:0	[M+CH3COO]-	adduct linked to 409_[M-H]-; found in higher mz's MsMs_409; similar chromatogram in higher mz_409; similar chromatogram in higher mz_708	0.889	TRUE	9.9	596.52594	C34H67NO3	Cer_NS	YDNKGFDKKRUKPY-ORIPQNMZNA-N	CCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.5	91.1	92.5	100	422.55	160824_Liver_DHA_Neg_12	596.52594:2550 597.52929:1816 598.53265:461	235.21704:10 237.22084:214 254.25424:71 255.23839:41 263.23956:92 266.25171:31 268.25851:31 279.39301:21 280.2616:405 296.25806:61 488.48474:71 504.47443:61 506.49521:102 518.5152:10 536.47113:52 536.50055:587	4.568970509	5.117245553	4.857040658	5.733732802	3.84	5.171140829	4.911077006	4.196893172	5.021613394	5.660056805	4.880280616	5.632266266	5.645769099	5.945512377	11.29986957	6.175043937	4.478339818	0.017300414
516	12.297	652.586	Cer-NS d18:1/20:0	[M+CH3COO]-		0.167	TRUE	12.36	652.58856	C38H75NO3	Cer_NS	XWBWIAOWSABHFI-QOSDPKFLNA-N	CCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.9	83.2	91.7	100	81.12	160824_Liver_AA_Neg_20	652.586:637 653.58935:451 654.59271:140	194.93643:3 235.21654:3 237.22469:27 250.99959:3 263.22525:10 268.28104:3 284.94803:3 293.28494:31 308.28708:3 310.31201:20 311.29459:24 319.04727:3 335.27002:3 336.32755:78 338.34116:17 352.32132:17 362.99219:3 364.36182:17 380.36255:7 544.54279:17 557.80627:3 560.52887:10 560.55231:17 562.5451:27 592.52838:31 592.56616:163	1.180626215	1.093171043	1.312507452	1.185840193	0	1.067194981	1.259546809	0.9470092	1.000101471	0.722099174	0.910985715	1.488501098	1.111926785	1.104134974	0.629625489	0.755477446	0.603891051	0.008650207
531	12.902	666.59637	Cer-NS d17:1/22:0	[M+CH3COO]-		0.778	TRUE	12.8	666.60419	C39H77NO3	Cer_NS	NHEGYDMEFDPAEY-NWBJSICCNA-N	CCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.7	87.4	93.4	100	117.21	160824_Liver_DHA_Neg_11	666.60211:995 667.60546:1053 668.60882:310	223.20572:82 237.21379:20 249.22099:51 254.2468:20 298.28098:10 307.32111:10 321.31134:61 338.33258:61 339.32474:41 346.3367:10 350.34482:82 364.32312:20 364.35544:184 380.34491:51 558.5636:51 574.55304:61 574.59027:10 576.54346:41 576.57056:71 604.69073:10 606.57275:501	2.218306655	2.435963821	2.153809467	2.503854097	1.28	2.102691101	2.255243598	1.988369871	2.344393709	1.247413816	1.470591226	2.333525945	2.093867763	1.690499239	0.822806037	1.366608084	1.398702983	0.040367634
532	12.93	666.6142	Cer-NS d17:1/22:0	[M+CH3COO]-		0.056	TRUE	12.8	666.60419	C39H77NO3	Cer_NS	NHEGYDMEFDPAEY-NWBJSICCNA-N	CCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.5	84.6	85.2	100	135.11	160824_Liver_AA_Neg_19	666.6142:1028 667.61755:1241 668.62091:324	223.18494:20 223.20813:61 237.22075:31 246.97464:10 249.21933:41 257.00192:10 307.30252:31 321.29752:20 321.31775:82 324.33209:20 338.34714:51 339.32111:41 350.34387:51 364.3573:235 558.54462:31 574.52039:20 574.56097:61 576.56158:51 588.55945:10 606.5777:645	0.990031848	1.190007061	1.961130321	1.83926234	1.28	1.259501403	1.581174205	1.544568511	1.243632674	0.993928655	1.19078847	1.410840171	1.266970097	0.918268566	0.159791317	0.307439953	0.255252918	0.023067219
553	13.087	680.62115	Cer-NS d18:1/22:0	[M+CH3COO]-	adduct linked to 477_[M-H]-; adduct linked to 690_[M-H]-	0.889	TRUE	13.08	680.61987	C40H79NO3	Cer_NS	KEPQASGDXIEOIL-LAPDZXRHNA-N	CCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CCCCCCCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	90.3	93.8	100	3318.42	160824_Liver_AA_Neg_19	680.6217:30847 681.62505:37846 682.62841:11817	209.18919:31 235.1996:71 237.22289:1490 239.23083:61 249.22371:41 250.24274:61 255.22922:41 262.25363:31 263.23712:1377 266.24231:194 268.26297:275 281.24728:41 298.27945:143 319.30234:41 320.30408:33 321.31497:1974 335.31183:31 335.32733:31 337.29651:31 337.34833:237 338.34424:1793 338.88171:22 339.32602:1096 349.35385:20 352.35361:61 353.33957:31 362.33704:51 363.19974:31 364.35962:7390 365.30832:31 365.35956:41 378.32669:71 378.36786:122 379.34283:62 380.34933:919 382.3663:82 392.38312:82 394.36728:31 561.55896:41 572.57306:868 584.56366:31 588.56537:899 590.59015:1638 602.54529:31 602.573:92 618.62506:61 620.47949:29 620.59546:8996 621.57654:26 621.61523:68 647.61884:31 680.61493:31	68.39161186	76.54564406	58.84726362	60.90415661	17.92	54.71646029	60.75483735	44.4063447	66.16580416	28.24691873	43.68989884	60.08921761	66.46503206	46.18116443	38.65995901	47.12079672	35.25810636	0.123986304
547	12.298	678.6012	Cer-NS d18:1/22:1	[M+CH3COO]-		0.167	TRUE	12.58	678.60419	C40H77NO3	Cer_NS	YHMJTZZWEXBHQK-JNOOXXQHNA-N	CCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CCCCCCCCCCC\C=C/CCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	97.8	84.5	91.5	100	53.72	160824_Liver_normal_Neg_01	678.6012:816 679.60455:709 680.60791:198	78.79992:2 209.1848:4 232.18782:2 237.2222:33 239.24103:6 250.25526:4 263.23837:27 264.97647:4 266.24353:10 268.26187:10 290.93027:2 307.02863:4 319.29544:37 332.9704:2 336.32593:37 337.31253:18 345.06866:2 351.01236:4 362.32111:18 362.3399:129 364.36249:6 377.32562:4 378.32941:18 389.08347:2 390.36758:10 406.36557:4 411.02936:4 570.53973:10 570.55658:20 586.55829:20 588.5625:31 593.56396:4 600.56622:4 616.62659:4 618.57971:257 658.88837:4	0.77826033	0.662788743	0.625730297	0.737194217	2.56	0.511408288	0.668291655	0.613284556	0.608828006	0.620371577	0.71089421	0.894949728	0.425977585	1.805559397	0.963517794	1.39847686	1.375875486	0
546	12.602	678.59741	Cer-NS d18:2/22:0	[M+CH3COO]-		0.5	TRUE	12.63	678.60419	C40H77NO3	Cer_NS	AWTNSRHUZXWBCO-MXBGQREFNA-N	CCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)\C=C\CC\C=C\CCCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	89.5	94.4	100	80.48	160824_Liver_AA_Neg_19	678.60657:663 679.60992:483 680.61328:140	127.00178:3 139.00967:1 141.01483:2 224.96553:2 235.18669:2 235.20833:32 237.22296:4 246.98352:3 248.23799:2 261.21967:18 264.23401:5 266.24933:5 279.22784:2 296.24338:2 307.02795:3 319.29742:2 321.32019:31 328.98865:3 336.32559:2 337.33813:5 337.36148:3 338.33664:27 339.3288:19 345.00555:2 351.0043:2 356.94543:2 362.32919:2 364.35715:104 370.9585:2 378.3324:2 380.34952:14 382.36929:2 388.88623:2 388.95303:2 403.01108:2 410.98996:2 426.91412:2 471.03275:2 514.85541:2 570.55957:13 582.56665:2 586.53418:10 586.55811:19 588.56232:31 600.54547:2 616.63727:3 618.58691:203 619.58752:2 678.59967:2	1.445340613	1.588110689	1.264814594	1.318013904	0	1.251048374	1.430953026	1.036118922	1.462810756	0.843838758	0.834527985	1.390500404	1.506582489	1.117411146	0.758412521	0.794844757	0.647470817	0
